level,word,pinyin,english
3,灯,dēng,lamp; light; lantern
3,地,dì,earth; ground; field; place; land
3,地点,dìdiǎn,place; site; location; venue
3,地方,dìfang,area; place; space; room; territory
3,地图,dìtú,map
3,电,diàn,lightning; electricity; electric (bound form); to get (or give) an electric shock; phone call or telegram etc; to send via telephone or telegram etc
3,电梯,diàntī,elevator; escalator
3,电子书,diànzǐshū,e-book
3,丢,diū,to lose; to put aside; to throw
3,东,dōng,surname Dong; east; host (i.e. sitting on east side of guest); landlord
3,东北,dōngběi,northeast
3,东方,dōngfāng,the East; the Orient; two-character surname Dongfang; east
3,冬天,dōngtiān,winter
3,懂得,dǒngde,to understand; to know; to comprehend
3,动物,dòngwù,animal
3,动物园,dòngwùyuán,zoo
3,短,duǎn,short; brief; to lack; weak point; fault
3,锻炼,duànliàn,to toughen; to temper; to engage in physical exercise; to work out; (fig.) to develop one's skills; to train oneself
3,对话,duìhuà,to talk (with sb); dialogue; conversation
3,饿,è,to be hungry; hungry; to starve (sb)
3,而且,érqiě,(not only ...) but also; moreover; in addition; furthermore
3,耳朵,ěrduo,ear; handle (on a cup)
3,耳机,ěrjī,headphones; earphones; telephone receiver
3,发,fā,to send out; to show (one's feeling); to issue; to develop; to make a bundle of money; classifier for gunshots (rounds)
3,发烧,fāshāo,to have a high temperature (from illness); to have a fever
3,发生,fāshēng,to happen; to occur; to take place; to break out
3,发现,fāxiàn,to notice; to become aware of; to discover; to find; to detect; a discovery
3,方便,fāngbiàn,convenient; suitable; to facilitate; to make things easy; having money to spare; (euphemism) to relieve oneself
3,方便面,fāngbiànmiàn,instant noodles
3,方法,fāngfǎ,method; way
3,方向,fāngxiàng,direction; orientation
3,房子,fángzi,house; building (single- or two-story); apartment; room
3,放,fàng,to put; to place; to release; to free; to let go; to let out; to set off (fireworks)
3,放假,fàngjià,to have a holiday or vacation
3,放学,fàngxué,to dismiss students at the end of the school day
3,分开,fēnkāi,to separate; to part
3,风,fēng,wind; news; style; custom; manner
3,封,fēng,"surname Feng; to confer; to grant; to bestow a title; to seal; classifier for sealed objects, esp. letters"
3,夫妻,fūqī,husband and wife; married couple
3,服务,fúwù,to serve; service
3,附近,fùjìn,nearby; neighboring; (in the) vicinity (of); neighborhood
3,复习,fùxí,to review; revision; variant of 复习
3,该,gāi,should; ought to; probably; must be; to deserve; to owe; to be sb's turn to do sth; that; the above-mentioned
3,干净,gānjìng,clean; neat
3,感到,gǎndào,to feel; to sense; to think; to be aware of
3,感冒,gǎnmào,to catch cold; (common) cold; (coll.) to be interested in (often used in the negative); (Tw) to detest; can't stand
3,刚,gāng,hard; firm; strong; just; barely; exactly
3,刚才,gāngcái,just now; a moment ago; just now (variant of 刚才)
3,刚刚,gānggāng,just recently; just a moment ago
3,高铁,gāotiě,high-speed rail
3,根据,gēnjù,according to; based on; basis; foundation
3,公园,gōngyuán,park (for public recreation)
3,工作日,gōngzuòrì,workday; working day; weekday
3,故事,gùshi,narrative; story; tale
3,刮,guā,to scrape; to blow; to shave; to plunder; to extort; to blow (of the wind)
3,关,guān,"surname Guan; mountain pass; to close; to shut; to turn off; to confine; to lock (sb) up; to shut (sb in a room, a bird in a cage etc); to concern; to involve"
3,关机,guānjī,to turn off (a machine or device); to finish shooting a film
3,关系,guānxì,relation; relationship; to concern; to affect; to have to do with; guanxi; variant of 关系
3,关心,guānxīn,to be concerned about; to care about
3,关于,guānyú,pertaining to; concerning; with regard to; about; a matter of
3,关注,guānzhù,to pay attention to; to follow sth closely; to follow (on social media); concern; interest; attention
3,过节,guòjié,to celebrate a festival; after the celebrations (i.e. once the festival is over)
3,过去,guòqù,(in the) past; former; previous; to go over; to pass by
3,海,hǎi,sea
3,害怕,hàipà,to be afraid; to be scared
3,好多,hǎoduō,many; quite a lot; much better
3,好久,hǎojiǔ,quite a while
3,好像,hǎoxiàng,as if; to seem like
3,河,hé,river
3,合适,héshì,suitable; fitting; appropriate
3,黑板,hēibǎn,blackboard
3,后来,hòulái,afterwards; later; newly arrived
3,后年,hòunián,the year after next
3,后天,hòutiān,"the day after tomorrow; life after birth (the period in which one develops through experiences, contrasted with 天); acquired (not innate or congenital); a posteriori"
3,护照,hùzhào,passport
3,花园,huāyuán,garden
3,画家,huàjiā,painter
3,欢迎,huānyíng,to welcome; welcome
3,还,huán,to return
3,环境,huánjìng,environment; circumstances; surroundings; ambient
3,黄色,huángsè,yellow (color); pornographic
3,回答,huídá,to reply; to answer; reply; answer
3,会,huì,can; to have the skill; to know how to; to be likely to; to be sure to; to meet; to get together; meeting; gathering; (suffix) union; group; association; (bound form) a moment (Taiwan pr. [huǐ])
3,会议,huìyì,meeting; conference
3,或,huò,maybe; perhaps; might; possibly; or
3,几乎,jīhū,almost; nearly; practically
3,机会,jīhuì,opportunity; chance; occasion
3,极,jí,"extremely; pole (geography, physics); utmost; top"
3,急,jí,urgent; pressing; rapid; hurried; worried; to make (sb) anxious
3,记,jì,"to record; to note; to memorize; to remember; mark; sign; classifier for blows, kicks, shots"
3,季,jì,surname Ji; season; the last month of a season; fourth or youngest amongst brothers; classifier for seasonal crop yields
3,季节,jìjié,time; season; period
3,加,jiā,"Canada (abbr. for 大); surname Jia; to add; plus; (used after an adverb such as 不, 大, 稍 etc, and before a disyllabic verb, to indicate that the action of the verb is applied to sth or sb previously mentioned); to apply (restrictions etc) to (sb); to give (support, consideration etc) to (sth)"
3,假期,jiàqī,vacation
3,坚持,jiānchí,to persevere with; to persist in; to insist on
3,简单,jiǎndān,simple; not complicated
3,检票,jiǎnpiào,check tickets
3,健康,jiànkāng,health
3,见面,jiànmiàn,to meet; to see each other
3,讲,jiǎng,to speak; to explain; to negotiate; to emphasize; to be particular about; as far as sth is concerned; speech; lecture
3,角,jiǎo,"angle; corner; horn; horn-shaped; unit of money equal to 0.1 yuan, or 10 cents (a dime)"
3,脚,jiǎo,foot; leg (of an animal or an object); base (of an object); classifier for kicks
3,街,jiē,street
3,节,jié,"joint; node; (bound form) section; segment; solar term (one of the 24 divisions of the year in the traditional Chinese calendar); seasonal festival; (bound form) to economize; to save; (bound form) moral integrity; chastity; classifier for segments: lessons, train wagons, biblical verses etc; knot (nautical miles per hour)"
3,结婚,jiéhūn,to marry; to get married
3,节目,jiémù,program; item (on a program)
3,节日,jiérì,holiday; festival
3,结束,jiéshù,termination; to finish; to end; to conclude; to close
3,解决,jiějué,"to solve; to resolve; to settle (a problem); to eliminate; to wipe out (an enemy, bandits etc)"
3,姐妹,jiěmèi,"sisters; siblings; sister (school, city etc)"
3,借,jiè,to lend; to borrow; by means of; to take (an opportunity); variant of 借
3,斤,jīn,"catty; (PRC) weight equal to 500 g; (Tw) weight equal to 600 g; (HK, Malaysia, Singapore) slightly over 604 g"
3,经过,jīngguò,to pass; to go through; process; course
3,经理,jīnglǐ,manager
3,久,jiǔ,(long) time; (long) duration of time
3,旧,jiù,old; opposite: new 新; former; worn (with age)
3,句,jù,sentence; clause; phrase; classifier for phrases or lines of verse
3,句子,jùzi,sentence
3,决定,juédìng,decision
3,卡,kǎ,"to stop; to block; (computing) (coll.) slow; (loanword) card; truck (from ""car""); calorie (abbr. for 里); cassette"
3,开机,kāijī,to start an engine; to boot up (a computer); to press Ctrl-Alt-Delete; to begin shooting a film or TV show
3,开心,kāixīn,to feel happy; to rejoice; to have a great time; to make fun of sb
3,看来,kànlái,apparently; it seems that
3,可,kě,(prefix) can; may; able to; -able; to approve; to permit; to suit; (particle used for emphasis) certainly; very
3,渴,kě,thirsty
3,可爱,kě’ài,adorable; cute; lovely
3,可是,kěshì,but; however; (used for emphasis) indeed
3,刻,kè,quarter (hour); moment; to carve; to engrave; to cut; oppressive; classifier for short time intervals
3,课本,kèběn,textbook
3,客人,kèrén,visitor; guest; customer; client
3,空调,kōngtiáo,air conditioning; air conditioner (including units that have a heating mode)
3,哭,kū,to cry; to weep
3,筷子,kuàizi,chopsticks
3,矿泉水,kuàngquánshuǐ,mineral water
3,来自,láizì,to come from (a place); From: (in email header)
3,蓝,lán,surname Lan; blue; indigo plant
3,老,lǎo,prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family or to indicate affection or familiarity; old (of people); venerable (person); experienced; of long standing; always; all the time; of the past; very; outdated; (of meat etc) tough
3,离开,líkāi,to depart; to leave
3,礼物,lǐwù,gift; present
3,历史,lìshǐ,history
3,脸,liǎn,face
3,练,liàn,to practice; to train; to drill; to perfect (one's skill); exercise; (literary) white silk; to boil and scour raw silk
3,练习,liànxí,to practice; exercise; drill; practice
3,凉快,liángkuai,nice and cold; pleasantly cool
3,辆,liàng,classifier for vehicles
3,聊,liáo,to chat; to depend upon (literary); temporarily; just; slightly
3,聊天儿,liáotiānr,erhua variant of 聊天; to chat; to gossip
3,了解,liǎojiě,to understand; to realize; to find out
3,邻居,línjū,neighbor
3,留学,liúxué,to study abroad
3,楼梯,lóutī,stair; staircase
3,路边,lùbiān,curb; roadside; wayside
3,路口,lùkǒu,crossing; intersection (of roads)
3,马,mǎ,horse
3,马路,mǎlù,street; road
3,毛,máo,"surname Mao; hair; feather; down; wool; mildew; mold; coarse or semifinished; young; raw; careless; unthinking; nervous; scared; (of currency) to devalue or depreciate; classifier for Chinese fractional monetary unit ( = 角 , = one-tenth of a yuan or 10 fen 分)"
3,米,mǐ,surname Mi; rice; meter (classifier)
3,面前,miànqián,in front of; facing; (in the) presence (of)
3,明白,míngbai,clear; obvious; unequivocal; to understand; to realize
3,名单,míngdān,list of names
3,名人,míngrén,personage; celebrity
3,南,nán,surname Nan; south
3,难,nán,difficult (to...); problem; difficulty; difficult; not good
3,南方,nánfāng,south; the southern part of the country; the South
3,难过,nánguò,to feel sad; to feel unwell; (of life) to be difficult
3,男人,nánrén,a man; a male; men
3,男生,nánshēng,schoolboy; male student; boy; guy (young adult male)
3,难题,nántí,difficult question
3,难听,nántīng,unpleasant to hear; coarse; vulgar; offensive; shameful
3,年级,niánjí,"grade; year (in school, college etc)"
3,年轻,niánqīng,young
3,牛,niú,surname Niu; ox; cow; bull; newton (abbr. for 牛顿); (slang) awesome
3,女人,nǚrén,woman
3,女生,nǚshēng,schoolgirl; female student; girl
3,爬,pá,to crawl; to climb; to get up or sit up
3,怕,pà,surname Pa; to be afraid; to fear; to dread; to be unable to endure; perhaps
3,拍照,pāizhào,to take a picture
3,盘子,pánzi,tray; plate; dish
3,胖,pàng,fat; plump
3,啤酒,píjiǔ,beer (loanword)
3,平时,píngshí,ordinarily; in normal times; in peacetime
3,瓶子,píngzi,bottle
3,骑,qí,"to sit astride; to ride (a horse, bike etc); classifier for saddle horses"
3,奇怪,qíguài,strange
3,其实,qíshí,actually; in fact; really
3,起,qǐ,"to rise; to raise; to get up; to set out; to start; to appear; to launch; to initiate (action); to draft; to establish; to get (from a depot or counter); verb suffix, to start; starting from (a time, place, price etc); classifier for occurrences or unpredictable events: case, instance; classifier for groups: batch, group"
3,起飞,qǐfēi,(of an aircraft) to take off
3,汽车,qìchē,car; automobile; bus
3,铅笔,qiānbǐ,pencil
3,前年,qiánnián,the year before last
3,请假,qǐngjià,to request leave of absence
3,请客,qǐngkè,to give a dinner party; to entertain guests; to invite to dinner
3,秋天,qiūtiān,autumn
3,球场,qiúchǎng,stadium; sports ground; court; pitch; field; golf course
3,裙子,qúnzi,skirt
3,然后,ránhòu,then; after that; afterwards
3,热情,rèqíng,cordial; enthusiastic; passion; passionate; passionately
3,认得,rènde,to recognize; to remember sth (or sb) on seeing it; to know
3,认为,rènwéi,to believe; to think; to consider; to feel
3,认真,rènzhēn,conscientious; earnest; serious; to take seriously; to take to heart
3,如果,rúguǒ,if; in case; in the event that
3,伞,sǎn,umbrella; parasol; damask silk; variant of 伞
3,扫,sǎo,brush
3,沙发,shāfā,sofa (loanword); (Internet slang) the first reply or replier to a forum post
3,山,shān,surname Shan; mountain; hill; (coll.) small bundle of straw for silkworms to spin cocoons on
3,上衣,shàngyī,jacket; upper outer garment
3,勺子,sháozi,scoop; ladle
3,身高,shēngāo,(a person's) height
3,声,shēng,sound; voice; tone; noise; reputation; classifier for sounds
3,生活,shēnghuó,to live; life; livelihood
3,生气,shēngqì,to get angry; to take offense; angry; vitality; liveliness
3,声音,shēngyīn,voice; sound
3,市,shì,market; city
3,试,shì,to test; to try; experiment; examination; test
3,室,shì,surname Shi; room; work unit; grave; scabbard; family or clan; one of the 28 constellations of Chinese astronomy
3,世界,shìjiè,world
3,收,shōu,to receive; to accept; to collect; to put away; to restrain; to stop; in care of (used on address line after name)
3,收到,shōudào,to receive
3,受,shòu,to accept; to suffer; to bear; to be subjected to; to receive
3,瘦,shòu,thin; to lose weight; (of clothing) tight; (of meat) lean; (of land) unproductive
3,叔叔,shūshu,father's younger brother; uncle; Taiwan pr. [shú shu]
3,树,shù,tree; to cultivate; to set up
3,数学,shùxué,mathematics; mathematical
3,刷,shuā,brush
3,双,shuāng,surname Shuang; two; double; pair; both; even (number)
3,四季,sìjì,"four seasons, namely: spring 春, summer 夏, autumn 秋 and winter 冬"
3,太阳,tàiyáng,sun; abbr. for 太阳穴
3,糖,táng,sugar; sweets; candy; old variant of 糖
3,特别,tèbié,unusual; special; very; especially; particularly; expressly; for a specific purpose; (often followed by 是) in particular
3,提高,tígāo,to raise; to increase; to improve
3,体育,tǐyù,sports; physical education
3,体育馆,tǐyùguǎn,gym; gymnasium; stadium
3,甜,tián,sweet
3,跳,tiào,to jump; to hop; to skip over; to bounce; to palpitate
3,听说,tīngshuō,to hear (sth said); one hears (that); hearsay; listening and speaking
3,同事,tóngshì,colleague; co-worker
3,同意,tóngyì,to agree; to consent; to approve
3,头发,tóufa,hair
3,突然,tūrán,sudden; abrupt; unexpected
3,图书馆,túshūguǎn,library
3,腿,tuǐ,leg; hip bone; old variant of 腿
3,外地,wàidì,parts of the country other than where one is
3,外语,wàiyǔ,foreign language
3,完成,wánchéng,to complete; to accomplish
3,碗,wǎn,variant of 碗; bowl; cup
3,晚点,wǎndiǎn,(of trains etc) late; delayed; behind schedule; light dinner
3,晚会,wǎnhuì,evening party
3,网球,wǎngqiú,tennis; tennis ball
3,网站,wǎngzhàn,website; network station; node
3,忘记,wàngjì,to forget
3,为,wèi,because of; for; to; variant of 为
3,为了,wèile,for; for the purpose of; in order to
3,卫生间,wèishēngjiān,bathroom; toilet; WC
3,文化,wénhuà,culture
3,屋子,wūzi,house; room
3,西北,xīběi,"Northwest China (Shaanxi, Gansu, Qinghai, Ningxia, Xinjiang); northwest"
3,西方,xīfāng,the West; the Occident; Western countries
3,西瓜,xīguā,watermelon
3,西南,xīnán,southwest
3,习惯,xíguàn,habit; custom; usual practice; to be used to
3,洗澡,xǐzǎo,to bathe; to take a shower
3,夏天,xiàtiān,summer
3,先,xiān,early; prior; former; in advance; first
3,香蕉,xiāngjiāo,banana
3,相信,xiāngxìn,to be convinced (that sth is true); to believe; to accept sth as true
3,箱子,xiāngzi,suitcase; chest; box; case; trunk
3,向,xiàng,surname Xiang; towards; to face; to turn towards; direction; to support; to side with; shortly before; formerly; always; all along; (suffix) suitable for ...; oriented to ...; to tend toward; to guide; variant of 向; orientation; to turn toward; to
3,相机,xiàngjī,camera (abbr. for 照相机); at the opportune moment; as the circumstances allow
3,小区,xiǎoqū,neighborhood; district
3,校园,xiàoyuán,campus
3,校长,xiàozhǎng,"(college, university) president; headmaster"
3,鞋,xié,shoe
3,心里,xīnlǐ,chest; heart; mind
3,新年,xīnnián,New Year
3,新闻,xīnwén,news
3,新鲜,xīnxiān,"fresh (experience, food etc); freshness; novel; uncommon"
3,信用卡,xìnyòngkǎ,credit card
3,行,xíng,to walk; to go; to travel; a visit; temporary; makeshift; current; in circulation; to do; to perform; capable; competent; effective; all right; OK!; will do; behavior; conduct; Taiwan pr. [xìng] for the behavior-conduct sense
3,行李,xíngli,luggage
3,兴趣,xìngqù,interest (desire to know about sth); interest (thing in which one is interested); hobby
3,休假,xiūjià,to go on vacation; to have a holiday; to take leave
3,需要,xūyào,to need; to want; to demand; to require; needs
3,选,xuǎn,to choose; to pick; to select; to elect
3,选择,xuǎnzé,to select; to pick; choice; option; alternative
3,学期,xuéqī,term; semester
3,牙,yá,tooth; ivory
3,牙刷,yáshuā,toothbrush
3,羊,yáng,sheep
3,养,yǎng,to raise (animals); to bring up (children); to keep (pets); to support; to give birth
3,页,yè,page; leaf
3,一定,yídìng,surely; certainly; necessarily; fixed; a certain (extent etc); given; particular; must
3,一共,yígòng,altogether
3,一块儿,yíkuàir,together
3,一样,yíyàng,same; like; equal to; the same as; just like
3,以上,yǐshàng,that level or higher; that amount or more; the above-mentioned; (used to indicate that one has completed one's remarks) That is all.
3,以外,yǐwài,apart from; other than; except for; external; outside of; on the other side of; beyond
3,以为,yǐwéi,to think (i.e. to take it to be true that ...) (Usually there is an implication that the notion is mistaken – except when expressing one's own current opinion.)
3,以下,yǐxià,that level or lower; that amount or less; the following
3,一般,yìbān,same; ordinary; so-so; common; general; generally; in general
3,一边,yìbiān,one side; either side; on the one hand; on the other hand; doing while
3,一直,yìzhí,straight (in a straight line); continuously; always; all the way through
3,音乐,yīnyuè,music
3,银行,yínháng,bank
3,银行卡,yínhángkǎ,bank card; ATM card
3,应该,yīnggāi,ought to; should; must
3,影响,yǐngxiǎng,influence; effect; to influence; to affect (usually adversely); to disturb
3,用,yòng,use
3,邮件,yóujiàn,mail; post; email
3,游客,yóukè,traveler; tourist; (online gaming) guest player
3,游戏,yóuxì,game; to play
3,邮箱,yóuxiāng,mailbox; post office box; email; email inbox
3,有名,yǒumíng,famous; well-known
3,有用,yǒuyòng,useful
3,又,yòu,(once) again; also; both... and...; and yet; (used for emphasis) anyway
3,羽毛球,yǔmáoqiú,shuttlecock; badminton
3,语言,yǔyán,language
3,雨衣,yǔyī,raincoat
3,遇到,yùdào,to meet; to run into; to come across
3,遇见,yùjiàn,to meet
3,园,yuán,"surname Yuan; land used for growing plants; site used for public recreation; abbr. for a place ending in 园, such as a botanical garden 植物园, kindergarten 幼儿园 etc"
3,员,yuán,person; employee; member
3,愿意,yuànyì,to wish; to want; ready; willing (to do sth)
3,越,yuè,more; exceed
3,月亮,yuèliang,the moon
3,运动员,yùndòngyuán,athlete
3,咱们,zánmen,we or us (including both the speaker and the person(s) spoken to); (dialect) I or me; (dialect) (in a coaxing or familiar way) you; also pr. [zá men]
3,脏,zāng,dirty; filthy; to get (sth) dirty
3,怎样,zěnyàng,how; what kind
3,长,zhǎng,chief; head; elder; to grow; to develop; to increase; to enhance
3,着急,zháojí,to worry; to feel anxious; to feel a sense of urgency; to be in a hurry; Taiwan pr. [zhāo jí]
3,照,zhào,variant of 照; to shine; to illuminate; according to; in accordance with; to reflect; to look at (one's reflection); to take (a photo); photo; as requested; as before
3,照顾,zhàogù,to take care of; to show consideration; to attend to; to look after
3,照片,zhàopiàn,photograph; picture
3,照相,zhàoxiàng,to take a photograph
3,直到,zhídào,until
3,只,zhǐ,only; merely; just; but; variant of 只
3,纸,zhǐ,"variant of 纸; paper; classifier for documents, letter etc"
3,只能,zhǐ néng,can only; obliged to do sth; to have no other choice
3,只要,zhǐyào,if only; so long as
3,只有,zhǐyǒu,"only have ...; there is only ...; (used in combination with 才) it is only if one ... (that one can ...) (Example: 只有通过治疗才能痊愈 ""the only way to cure it is with therapy""); it is only ... (who ...) (Example: 要 ""only men would have such a requirement""); (used to indicate that one has no alternative) one can only (do a certain thing) (Example: 服 ""the only thing you can do is give in"")"
3,中,zhōng,middle
3,中间,zhōngjiān,the middle; the inside; in the middle; within; between; among; during; in the meantime
3,终于,zhōngyú,at last; in the end; finally; eventually
3,种,zhǒng,"seed; species; kind; type; classifier for types, kinds, sorts"
3,重要,zhòngyào,important; significant; major
3,主要,zhǔyào,main; principal; major; primary
3,注意,zhùyì,to take note of; to pay attention to
3,住院,zhùyuàn,to be in hospital; to be hospitalized
3,字典,zìdiǎn,"Chinese character dictionary (containing entries for single characters, contrasted with a 词典, which has entries for words of one or more characters); (coll.) dictionary"
3,自行车,zìxíngchē,bicycle; bike
3,子,zi,(noun suffix)
3,总,zǒng,general; overall; to sum up; in every case; always; invariably; anyway; after all; eventually; sooner or later; surely; (after a person's name) abbr. for 总经理 or 总编 etc
3,总是,zǒngshì,always
3,嘴,zuǐ,mouth; beak; nozzle; spout (of teapot etc)
3,最好,zuìhǎo,best; (you) had better (do what we suggest)
3,最后,zuìhòu,final; last; finally; ultimate
3,最近,zuìjìn,most recent; recently
3,做客,zuòkè,to be a guest or visitor
